145.99734042553192,161.39243017888444,0,red_worm,40.54596824192535,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,35.00431045903154,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,34.45309170804477,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,34.67477714861256,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,38.76294398221023,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,36.66011768234631,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,39.35433797555229,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,38.93212377774297,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,31.42665259465347,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,35.126888096655165,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,38.49763450639327,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,32.875534689159224,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,30.297545156706633,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,33.88680684184677,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,33.25730227578306,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,41.464660339396495,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,37.19990972458059,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,35.60767257848825,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,38.18641330170095,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,33.1197509931624,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,28.903278139813906,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,34.99804195290888,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,30.231717544081775,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,32.40947792718214,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,32.95506169048525,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,28.43365102366532,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,35.69782301854939,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,33.516129043542335,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,31.797656964420305,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,36.626873769527776,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,39.24071628158605,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,35.46759939027403,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,32.665844780192124,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,35.08459069509638,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,29.953681253781866,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,31.224493725750918,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,34.453957260109696,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,31.124166488601425,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,32.59601617976021,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,24.972470152554987,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,36.48970026879908,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,28.353481771511227,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,34.92827997742276,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,32.874709208943784,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,34.58638749689583,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,32.66426284280453,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,30.83670810076523,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,35.06688297846955,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,39.09185744286647,12,0,25,5,7
145.99734042553192,161.39243017888444,0,red_worm,33.98135473704801,12,0,25,5,7
